pc_timestamp,elapsed_seconds,device_timestamp_ms,sample_index,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_filt_ch1,emg_filt_ch2,emg_filt_ch3,emg_filt_ch4,movement_label,routine_step,trial_number,subject_id,board_id,sampling_rate_hz,original_movement_label
2026-06-09T23:42:33.799,5.0741,236480,234965,1769,1757,1759,1739,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.802,5.0769,236485,234970,1765,1751,1755,1740,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.805,5.0798,236490,234975,1789,1775,1769,1751,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.808,5.0826,236495,234980,1773,1778,1775,1757,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.811,5.0852,236500,234985,1767,1752,1748,1733,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.813,5.0879,236505,234990,1769,1758,1757,1749,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.816,5.0906,236510,234995,1774,1771,1781,1762,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.819,5.0939,236515,235000,1756,1755,1757,1739,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.823,5.0975,236520,235005,1789,1759,1753,1742,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.826,5.1002,236525,235010,1783,1780,1780,1763,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.828,5.1029,236530,235015,1771,1773,1761,1747,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.831,5.1055,236535,235020,1763,1741,1753,1737,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.834,5.1082,236540,235025,1771,1767,1772,1753,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T23:42:33.836,5.111,236545,235030,1781,1767,1773,1754,0.896576,-0.170337,-0.401825,-1.389936,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
