pc_timestamp,elapsed_seconds,device_timestamp_ms,sample_index,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_filt_ch1,emg_filt_ch2,emg_filt_ch3,emg_filt_ch4,movement_label,routine_step,trial_number,subject_id,board_id,sampling_rate_hz,original_movement_label
2026-06-09T21:16:45.263,5.048,1267883,1266368,1771,1763,1762,1741,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.266,5.0511,1267888,1266373,1768,1757,1757,1748,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.269,5.054,1267893,1266378,1769,1771,1763,1747,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.272,5.0571,1267898,1266383,1773,1770,1763,1768,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.275,5.0602,1267903,1266388,1759,1758,1763,1747,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.279,5.0636,1267908,1266393,1774,1767,1769,1753,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.282,5.0666,1267913,1266398,1773,1773,1767,1747,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.285,5.0697,1267918,1266403,1768,1757,1753,1739,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.288,5.0726,1267923,1266408,1773,1767,1764,1751,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.291,5.0756,1267928,1266413,1780,1773,1765,1752,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.294,5.0786,1267933,1266418,1766,1759,1751,1739,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.297,5.0814,1267938,1266423,1771,1757,1765,1765,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.300,5.0845,1267943,1266428,1773,1773,1766,1751,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.303,5.0874,1267948,1266433,1775,1769,1763,1749,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.306,5.0902,1267953,1266438,1765,1754,1757,1765,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.309,5.0933,1267958,1266443,1767,1765,1772,1751,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.311,5.0962,1267963,1266448,1789,1775,1752,1751,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.314,5.0991,1267968,1266453,1762,1752,1759,1741,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.317,5.1021,1267973,1266458,1775,1765,1767,1749,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.320,5.105,1267978,1266463,1779,1771,1773,1767,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.323,5.108,1267983,1266468,1779,1767,1753,1748,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.326,5.1112,1267988,1266473,1755,1749,1755,1751,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.329,5.1141,1267993,1266478,1770,1787,1787,1759,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.332,5.117,1267998,1266483,1771,1763,1774,1741,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.335,5.1199,1268003,1266488,1780,1761,1766,1743,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.338,5.1227,1268008,1266493,1772,1771,1771,1752,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.341,5.1257,1268013,1266498,1756,1759,1759,1747,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.344,5.1286,1268018,1266503,1784,1767,1759,1753,0.22221,1.967751,0.37757,-4.618117,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.406,5.1906,1268023,1266508,1768,1765,1763,1748,2.498095,-0.875543,0.492401,-4.05592,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
2026-06-09T21:16:45.409,5.1936,1268028,1266513,1771,1779,1757,1756,2.498095,-0.875543,0.492401,-4.05592,reposo,2,1,S001,xiao_esp32s3_rtos,200,reposo
